emd_nm,date,em_cnt,em_g,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt부페,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식
용담2동,2020-05-01,34583,62409650,1863725,487631.2778,356695.606,219473.5843,175013.252,217306.5295,87728.7437,2526.5047,18571.3163,8477.2031,5212.6209,10826.2653,24223.802,25023.4575,257.6751,281.9424,1375.0218,77,159,7561,7431,7638,7590,82663143,298137014,1171680180,120398822,9332904,376420895,134911665,47599243,31931879,101950683,1167236442
용담2동,2020-06-01,32160,58453350,1745581,473121.695,342520.7611,217646.956,157144.5206,214096.1473,73471.2082,9487.4601,18012.808,10686.3015,5593.5709,17092.9931,31762.492,27572.5121,0,0,1490.604,74,160,7561,7409,7635,7569,63341007,181359768,1045445989,121494850,1726976,296221391,114171136,37782554,29662208,89439130,949978879
용담2동,2020-07-01,40900,71460000,2133653,491704.1398,350770.0378,334312.162,194691.1046,269947.9457,74399.5315,5171.8106,21700.7857,7999.0302,9806.219,17428.3225,86278.1613,18313.2414,0,9.5435,1876.4071,76,151,7552,7409,7628,7560,69148417,239764929,1077501644,130830245,3963583,292141824,111471102,41511287,25244364,90445942,1084288157
용담2동,2020-08-01,40998,73913800,2207171,498338.4054,364113.4099,405239.6246,266438.3115,353418.144,110281.2242,15216.5202,27162.6088,9370.7456,7209.0406,17897.3132,73823.0808,38227.0583,110.8113,0,2558.5672,73,150,7540,7385,7613,7535,75372965,262695737,1213937680,162004431,3122721,357087672,122848488,45873415,31548629,104305064,1117147182
용담2동,2020-09-01,36391,59800000,1784914,482006.9543,337906.4568,238905.0146,214159.0749,228546.1602,73766.2447,16241.1379,27965.0706,10055.5223,12196.2342,10039.6123,33659.3835,40610.3204,0,491.4542,11186.8145,74,149,7488,7364,7562,7513,93214322,366191790,1374807637,163815373,306600,360754967,92835414,40018495,24600562,88112291,962456464
용담2동,2020-10-01,36094,62033400,1852058,526629.2593,384031.5064,320287.5004,218594.3799,324017.7061,104962.7186,15098.4047,21978.1278,12472.9939,12833.7279,10321.763,36025.2016,29384.4214,0,3417.8964,4595.1117,71,144,7462,7358,7533,7502,83558206,223945546,1125563307,153177413,2108278,267086858,111123914,50131870,29106656,95850910,1048039942
용담2동,2020-11-01,31301,57733300,1724203,538007.9174,429702.2479,287552.0934,218412.4997,299510.7277,67149.7248,3213.1996,31222.6331,7270.9225,9172.2295,23037.7191,32821.0265,32174.818,0,957.2261,4087.2302,72,146,7453,7339,7525,7485,75194113,326419164,1054012361,163247452,3737078,308051953,90626152,41509017,25187356,85767976,1029687195
용담2동,2020-12-01,30475,61444900,1835745,562473.8242,454703.6892,220146.6666,300578.9153,125839.2106,67944.4458,3491.5617,42739.7549,9878.1513,7736.2243,14763.7399,54632.604,88685.5856,515.1122,1420.1372,3568.6571,69,147,7458,7340,7527,7487,87621164,260243878,1188097398,200182754,1381760,312754874,87338205,26151241,14535912,95255283,754506645
용담2동,2021-01-01,28266,57256400,1710706,544850.2513,420556.1385,171549.0814,181871.8917,111463.3341,77175.8175,3312.0927,19824.7476,4309.1519,3119.9677,16080.4569,39132.0198,50038.8014,373.0954,1584.8667,1369.3895,66,142,7437,7312,7503,7454,79762095,258871321,1184252065,213899127,70840,304992110,81209181,20439540,12943480,89712231,665174381
용담2동,2021-02-01,24419,49429650,1476815,477763.9307,391397.7121,211528.3438,157542.4252,166019.4126,74201.6374,3484.9378,18490.0621,8293.4049,9298.9064,9342.7473,38735.7019,31436.1159,216.0711,483.5877,974.2227,67,142,7437,7265,7504,7407,76942158,272451578,1023298828,200543327,131560,293256246,83215042,36623209,16407050,69925658,729713980
용담2동,2021-03-01,28065,56587400,1690568,534641.4915,409618.8258,342959.794,156017.0011,258270.7431,65971.618,9991.1759,29924.2824,7406.2199,20325.357,14709.3358,81388.1492,26112.3353,2002.0461,733.2377,2321.8464,67,137,7426,7200,7493,7337,70503169,289432681,1044948186,234427809,2454398,285906778,88006458,34394463,22323722,79626741,945487468
용담2동,2021-04-01,28990,58446350,1746214,540889.9357,432887.3104,324438.7461,149190.1256,321947.5553,65620.3855,4272.2804,29333.2824,1106.4832,9019.2354,13677.9116,34388.957,21899.7001,393.2782,203.67,2463.2303,68,138,7426,7199,7494,7337,76489268,321856121,954183279,223284500,3969050,351373613,95505214,31457754,26878605,78242521,991853381
용담2동,2021-05-01,33544,61815700,1846122,573006.1904,432245.8005,343114.7897,188747.2784,372997.7931,112924.268,7403.4677,35763.4256,1049.9969,15231.9294,13413.8193,33269.386,22937.0613,0,2284.5814,3373.9587,69,134,7423,7170,7492,7304,76230657,303631554,1126665086,268305654,2865946,362421261,105954181,30480560,25713576,82276488,949654035
용담2동,2021-06-01,35913,62862000,1876935,554660.5951,424897.5841,365037.4117,219722.4514,412207.1165,88500.3429,7434.4788,39182.3966,7124.9569,23139.2197,13950.3505,40510.7563,24925.091,0,581.9924,4150.6546,65,132,7409,7166,7474,7298,65650659,300499389,1047711778,243242507,793734,354840444,94053708,26975967,16787122,69131364,806324495
삼도2동,2018-01-01,16603,39820100,1176372,1518137.191,1528266.501,572059.9203,1460839.592,506779.8577,1436409.004,15750.6942,157976.0674,7332.2671,190430.377,92340.7279,17959.9958,46196.2161,85.1711,3564.648,107137.6752,128,94,4500,4188,4628,4282,38890346,98348921,594475453,15833227,3790520,153435144,60723934,27744888,7898226,51061078,554163792
삼도2동,2018-02-01,15629,36785950,1086209,1397718.408,1345355.642,458642.9209,1261887.992,446124.9212,1299066.216,14157.121,142127.4509,15311.6489,139400.7075,77297.9781,14831.8897,41695.7435,296.8207,2248.1737,91596.4257,128,97,4497,4199,4625,4296,40255068,129936446,565579208,12665648,5387313,170198751,50847687,33373273,11836245,45261449,491780358
삼도2동,2018-03-01,17161,40787200,1203576,1453436.282,1396490.396,454197.2676,1413996.665,413316.899,1521560.018,13312.3548,145790.7443,2120.4624,166432.5347,71936.1394,15974.5421,40933.1692,830.5755,4707.7458,125505.0685,121,95,4480,4195,4601,4290,41212881,111668553,566074143,16955600,2408340,193765196,75602393,35880132,10327572,50619175,593347844
삼도2동,2018-04-01,16835,37846950,1115661,1384630.243,1334557.038,481504.5459,1372071.023,468314.8708,1403459.642,13852.0599,149141.1309,4069.047,204004.5019,59176.2384,24943.7982,39987.1554,0,7051.7409,146261.7198,131,97,4473,4183,4604,4280,37272169,141208869,564335063,17399334,4998688,171514816,58860320,32436142,10797424,50914564,580751804
삼도2동,2018-05-01,19169,38050900,1119702,1449662.76,1397336.513,485199.8793,1398707.171,439324.4921,1484836.324,13658.9767,169008.0769,13319.6506,207054.7134,59410.2842,33396.9852,44091.1894,54.6259,4009.217,179287.4599,151,103,4451,4166,4602,4269,41721276,140694895,647414664,16390392,20154420,179944935,80974575,36715760,15776145,52354520,688450655
삼도2동,2018-06-01,21206,41411150,1211055,1438525.153,1352870.603,459039.8847,1361720.965,404259.2604,1430804.544,13719.7701,155164.101,5783.8224,213933.6798,57143.4053,35727.7209,47508.1081,176.5951,4198.5398,196149.6726,154,112,4444,4157,4598,4269,37360576,129131700,614324126,17394184,3031678,219008059,73560552,30597398,13716898,53750757,618990599
삼도2동,2018-07-01,26313,51910050,1523350,1480831.468,1443581.237,494289.404,1411483.681,490005.0769,1481122.662,14301.8728,162118.366,6114.9335,208818.6593,67216.5768,29343.5929,46556.585,0,2544.2901,174912.8802,158,112,4436,4131,4594,4243,40522474,154980991,664553647,20696724,5527860,199024203,72612566,33690751,9186918,53979529,630017268
삼도2동,2018-08-01,25227,48277350,1416979,1479794.452,1465788.787,547448.1189,1439546.051,497939.2865,1568056.845,7291.8044,155936.7207,5207.3134,173369.1283,58506.5116,36214.0475,51022.4425,4852.0595,7189.1833,194848.5451,162,111,4415,4095,4577,4206,43752838,126257656,658455710,22638488,4436120,222365112,81905200,37909906,11995308,57395934,690169851
삼도2동,2018-09-01,23226,42080450,1237549,1474095.824,1409821.933,482862.1125,1601161.487,451627.1565,1695188.499,14524.6537,138989.3237,12293.0281,161183.9638,70854.7183,35916.4637,59354.4505,0,2384.5152,185981.8524,154,108,4405,4079,4559,4187,46556428,195218755,665752035,23883835,2999519,259067952,67792370,28473140,12643741,51800303,598984012
삼도2동,2018-10-01,21586,40283000,1183118,1633100.073,1537463.188,511259.4549,1513713.087,438044.0714,1546826.723,18224.0955,191116.0202,13574.9535,317887.8616,99698.0731,29756.6653,54372.7221,45.1639,4005.9436,314002.7257,159,108,4393,4055,4552,4163,46490178,136382490,594415030,21701241,2632768,247585544,70793088,32293866,12700576,52441235,601544009
삼도2동,2018-11-01,20066,39478300,1156520,1565260.933,1492074.181,550809.7162,1489809.705,420998.2113,1497274.283,15370.369,214501.8614,13567.5034,304472.544,87227.1918,34237.0198,49077.3965,78.8243,2994.2504,217829.5313,157,113,4376,4031,4533,4144,46400866,140023991,597175108,22001659,6372729,190765255,74880439,26183628,13506433,46555105,574430788
삼도2동,2018-12-01,19183,43280150,1275734,1633072.602,1559847.016,506753.137,1610386.788,428175.3018,1574467.044,18051.9374,212292.7286,8524.1115,317652.7642,81326.5581,33307.7728,50099.2609,655.4387,6320.3204,187610.7195,155,110,4374,4023,4529,4133,49872302,109516330,601226363,23945617,2351525,237391304,82765230,29030093,10917615,56357177,621041829
삼도2동,2019-01-01,18552,40432400,1192998,1646676.855,1537192.378,588130.0331,1542738.955,520118.0779,1519500.603,20419.2573,213321.8976,16663.7132,273963.8723,89592.4189,26257.7816,59521.438,171.9622,5806.8805,193334.1295,165,117,4376,4018,4541,4135,45419947,131710308,546340592,32277108,7533180,218306074,75169326,34363451,10030826,53498428,599445877
삼도2동,2019-02-01,18214,40530650,1194221,1475752.336,1356939.105,541432.3229,1401768.007,534386.7821,1399590.5,15668.6581,186158.1234,16708.3057,229452.7056,85657.5592,40966.3423,55744.5189,3909.8378,6603.0541,199326.3943,159,114,4351,3994,4510,4108,43229182,112755249,518842944,25471981,3962634,207937788,64233100,30253563,14585994,49430616,577422624
삼도2동,2019-03-01,19154,40510300,1188041,1573938.438,1489291.582,545957.9744,1503194.102,512022.6045,1560289.324,26042.7386,210530.8584,10620.489,269180.3321,92737.623,40054.6854,50762.4026,1794.454,2972.0991,207756.2433,159,108,4328,3991,4487,4099,44400124,117841146,552297700,31567501,2009395,220723187,73957250,34067503,11276145,53458950,608311487
삼도2동,2019-04-01,18667,38799550,1129875,1506410.54,1399869.638,528581.3171,1452369.142,459183.5092,1452055.992,20355.053,209166.5856,18123.8887,303992.2072,90646.9957,38840.3819,49139.5085,0,5522.1468,300534.4491,169,112,4293,3971,4462,4083,39061363,133006736,509751744,32666060,7221201,219650450,81033303,30361695,13691535,55556858,618862910
삼도2동,2019-05-01,19882,39018000,1131398,1541105.333,1475571.667,571104.5427,1505617.265,480132.9145,1505565.981,16888.5772,205477.226,11955.5268,315932.8066,87293.2051,43351.0389,58767.4556,684.748,2559.8948,282860.2063,168,107,4288,3966,4456,4073,40734660,119557840,606706690,31923270,5085150,207317559,88000650,27712064,12466884,53759854,626244887
삼도2동,2019-06-01,22246,43205150,1248712,1456992.611,1405745.062,527481.3505,1436260.671,450190.7725,1425433.406,19995.9683,201226.4428,22029.0721,286790.2422,78546.717,44767.334,69744.7248,2568.8944,3822.5762,244808.9899,166,105,4282,3957,4448,4062,40087066,138364927,553945743,38647770,2863215,228765070,79715513,28521028,18178785,57479028,658037752
삼도2동,2019-07-01,25165,48782500,1414445,1488344.367,1459863.842,600678.4205,1437038.951,561931.1901,1483914.596,19120.9831,209058.5994,8367.0858,265462.9744,93291.0266,39217.4652,72485.0941,230.1219,6806.3611,245390.6765,162,101,4275,3953,4437,4054,38672453,157205445,591726941,41190336,6682665,246527828,79353478,30369944,13730950,55097625,608803460
삼도2동,2019-08-01,24765,46484250,1357175,1525302.772,1502006.607,638558.8268,1423854.622,609218.9091,1486328.163,21578.6865,195386.4443,20549.6185,250951.8304,91873.7314,46529.3906,57312.4152,170.5322,6661.5688,290964.4121,165,101,4259,3937,4424,4038,45532967,138032400,626358172,54389916,5938416,267755830,80915472,32356348,15192650,62966235,639542684
삼도2동,2019-09-01,21979,40115250,1184629,1463946.408,1468730.175,513700.5747,1402861.774,481122.0728,1452985.477,12222.0555,178334.5215,8824.9702,246017.1584,76096.3943,34364.1302,64457.9644,1170.4896,2995.5516,197608.0621,159,97,4268,3946,4427,4043,41858864,197763906,630242018,45564043,5378184,251896477,62171928,20432316,12673584,50589806,520890957
삼도2동,2019-10-01,19399,34224250,1015174,1519760.991,1545783.768,556144.2018,1475161.166,522225.6322,1529351.033,20981.4299,185354.4108,12119.3534,288093.6501,83434.9219,39318.9947,57608.2664,3229.1272,5987.8405,277759.7544,156,99,4253,3933,4409,4032,43368227,112856829,591355557,48189278,4494120,229955226,83523057,30331179,18907230,57593739,648432105
삼도2동,2019-11-01,18375,35060900,1033139,1531826.086,1511327.283,619656.2148,1550230.355,519116.9941,1567712.903,16838.2938,195480.8678,16461.4304,309554.6849,78259.0772,42499.8806,62720.041,1878.0496,3294.4166,212768.5074,162,105,4258,3924,4420,4029,37290867,143080176,563888039,48715713,5475093,195673253,72723066,33057846,14938248,59602057,586057781
삼도2동,2019-12-01,17166,35540150,1048907,1591052.63,1563551.663,665800.9291,1516020.678,587526.2555,1497628.191,33205.3074,193937.8187,33007.8897,290623.325,62261.1327,38713.0469,53445.4161,1718.2655,3561.8224,203030.1712,160,99,4254,3920,4414,4019,38312454,129937700,569056558,59028478,4650965,237205969,81691360,41395598,18692955,64737305,628986021
삼도2동,2020-01-01,15603,33954800,1001306,1594741.666,1508363.975,692931.9139,1404356.438,675061.125,1359811.736,37273.3204,191860.6673,33752.1836,270021.298,56956.8776,41218.7033,53220.8283,4144.3104,2717.7882,173494.8472,158,103,4229,3912,4387,4015,44200935,142258380,577541442,58664418,7556670,257533680,62753970,32860575,15373440,54925725,599626941
삼도2동,2020-02-01,14806,31296400,923964,1524566.667,1425653.635,465204.9053,1330626.769,344399.0823,1264073.119,30752.46,185611.3144,37066.5097,218868.3936,57914.7642,28442.3479,53665.2616,5713.9818,5236.9311,56557.6389,160,107,4215,3901,4375,4008,37226085,116117006,494474117,53397379,957330,211372780,63705015,21401004,13947615,48422783,479488486
삼도2동,2020-03-01,15696,31831100,937548,1696764.388,1600444.062,326567.6208,1288819.233,265087.131,1201845.02,21615.6226,188692.0152,12854.9429,205709.9501,75942.1267,20546.3344,42687.4392,910.719,9363.5077,6602.4621,162,109,4193,3882,4355,3991,39910350,79808100,527022950,66844400,130000,196746750,63526500,33431015,13712500,47545000,552387750
삼도2동,2020-04-01,15209,29979550,883959,1569450.227,1516544.489,296023.7749,1254553.575,201518.7569,1181145.178,20778.6562,179195.6404,19104.157,207933.4671,72441.3951,23243.2952,47968.1651,3462.2865,7094.1323,2657.798,160,108,4216,3893,4376,4001,39852716,98261936,541985606,64638702,364320,219023110,63275806,29088625,12728936,49740792,475522559
삼도2동,2020-05-01,18126,35372900,1039187,1610330.528,1541228.435,409821.1574,1344465.911,315325.7404,1303110.694,14644.2375,173237.585,16413.1153,219264.8989,79546.75,28154.6815,53100.9382,661.4208,5711.5663,232.4344,153,109,4203,3897,4356,4006,45790154,134549186,589010692,61476809,5071164,289347213,75733266,22824443,18811954,53744935,610564928
삼도2동,2020-06-01,18461,37503450,1104854,1493366.936,1415424.225,429616.1362,1380248.96,354247.016,1416595.338,15722.4089,176841.9314,12647.2784,214104.8808,66389.6468,33076.6587,58640.9485,0,5055.4585,219.088,152,108,4185,3882,4337,3990,36053759,109971503,539962985,62949489,591872,235845737,70650880,23630490,13746176,48519527,611022284
삼도2동,2020-07-01,20887,39410400,1158621,1530286.811,1438250.521,546787.1042,1404930.291,482595.2222,1441818.893,12873.7853,187614.6244,15544.0842,268234.2482,68705.3878,50397.822,54662.4184,429.0591,8392.9576,508.8569,154,107,4190,3884,4344,3991,40268928,105497639,592485621,73197474,1863449,244915382,59538239,24975537,13044143,45241652,559624529
삼도2동,2020-08-01,19954,38042250,1124558,1568184.246,1462862.905,693817.5144,1327717.612,608376.6421,1366895.275,12274.4519,178132.0038,16778.1968,251661.3501,62870.2132,47253.3771,51974.6639,0,5097.7647,271.0385,152,107,4188,3880,4340,3987,37188541,106555816,682881952,89906184,2040934,273021886,78731303,26417220,16587060,54748948,625753693
삼도2동,2020-09-01,17484,30701050,910878,1506261.07,1440580.233,404265.294,1301363.914,315644.582,1287760.871,21118.6087,149776.3685,15814.633,233347.7596,66292.1564,33781.6022,42961.3479,642.3706,4051.1597,503.3298,158,109,4174,3904,4332,4013,46073321,144368123,731864475,95166988,,300385524,51366742,16056883,16352511,44829109,531694080
삼도2동,2020-10-01,16851,30367250,902817,1558775.762,1452506.887,560529.878,1363012.95,501003.1814,1391050.948,27007.4903,156962.0981,11953.8031,251908.4985,74439.3386,28391.8167,52860.2975,1769.3971,5364.7133,718.1606,152,109,4183,3894,4335,4003,39690423,122305310,626045313,93684287,2549072,243761782,74472909,21097959,19360324,43554062,576853311
삼도2동,2020-11-01,15278,30242650,900453,1568460.642,1464625.14,679829.0248,1396836.081,565762.2347,1463514.654,17378.0445,171650.372,9379.8556,263214.2787,86704.142,21813.667,50194.2211,111.0408,7852.7802,426.0837,151,105,4177,3875,4328,3980,39843072,121002570,601034017,89688302,1486280,246358902,58203209,24386414,19737493,45629257,572430873
삼도2동,2020-12-01,15019,31214650,929188,1727411.864,1616023.142,417953.0843,1342592.007,331949.7557,1335537.796,19572.7191,181833.3397,13683.512,259585.3614,91413.327,35299.7812,39768.1338,471.7605,3459.2009,753.3538,156,114,4149,3856,4305,3970,47371204,122645392,640239566,124918086,,241321997,47770898,22024721,13106400,45798840,431437720
삼도2동,2021-01-01,12959,28184650,842344,1822759.929,1657415.212,371193.49,1286555.321,300376.81,1249688.09,20396.6524,159583.7967,23086.2102,204330.1434,101676.2155,13080.4185,43382.9874,195.0768,2861.5699,358.342,154,110,4126,3823,4280,3933,38617085,97364723,670345809,135187494,126500,238760502,47722252,15044134,9920636,42412616,402371707
삼도2동,2021-02-01,12085,26655750,796660,1569394.689,1433112.07,448503.6458,1181109.757,399338.114,1189487.29,24448.1815,159869.2421,7901.4793,203363.3293,81163.0626,19751.449,42279.1324,0,4554.9704,142.353,151,108,4126,3821,4277,3929,36366726,143645658,576222678,135741712,35420,214765223,41235559,18842094,17668508,34062959,424246187
